,group,condition,subject,phase,trial,target,hand_angle,error,movement_time,reaction_time,peak_velocity,rot_direction,rot
3789,1,0,10,Base,158,60,-3.08,-3.08,0.891826,0.444684,0.208529,CCW,0
3883,1,0,10,Base,159,-150,-0.187,-0.187,0.935884,0.12557100000000002,0.21340399999999998,CCW,0
3930,1,1,10,Base,160,-30,-4.11,-4.11,0.568892,0.533352,0.0869064,CCW,0
3954,1,1,10,Base,161,-150,-2.0,-2.0,1.00902,0.187067,0.048901099999999996,CCW,0
3852,1,0,10,Base,162,-60,-2.76,-2.76,0.727205,0.228454,0.125721,CCW,0
3921,1,1,10,Base,163,120,-1.96,-1.96,0.43152399999999996,0.419725,0.00759575,CCW,0
3922,1,1,10,Base,164,120,-3.39,-3.39,0.8508459999999999,0.24468800000000002,0.187277,CCW,0
3882,1,0,10,Base,165,-150,1.48,1.48,0.840657,0.20690799999999998,0.13178199999999998,CCW,0
3826,1,0,10,Base,166,150,-0.429,-0.429,0.779543,0.44272399999999995,0.195435,CCW,0
3861,1,0,10,Base,167,-90,0.58,0.58,0.9639979999999999,0.392577,0.272175,CCW,0
3821,1,0,10,Base,168,120,0.0931,0.0931,0.8647610000000001,0.511651,0.107971,CCW,0
3773,1,0,10,Base,169,0,-2.25,-2.25,0.744374,0.307396,0.0828133,CCW,0
3790,1,0,10,Base,170,60,1.77,1.77,0.815583,0.228068,0.169482,CCW,0
3806,1,0,10,Base,171,90,-0.792,-0.792,0.827829,0.018552000000000003,0.21167800000000003,CCW,0
3829,1,0,10,Base,172,150,0.568,0.568,0.585356,0.32459099999999996,0.11417200000000001,CCW,0
3950,1,1,10,Base,173,-120,2.99,2.99,0.8922379999999999,0.431554,0.0726174,CCW,0
3859,1,0,10,Base,174,-90,-2.98,-2.98,0.6655300000000001,0.31238699999999997,0.0828252,CCW,0
3768,1,0,10,Base,175,0,-1.07,-1.07,0.624836,0.5725720000000001,0.159986,CCW,0
3916,1,1,10,Base,176,90,-4.43,-4.43,0.35731,0.48535200000000006,0.150284,CCW,0
3858,1,0,10,Base,177,-90,-1.5,-1.5,0.778401,0.0664526,0.15812400000000001,CCW,0
3803,1,0,10,Base,178,90,-3.71,-3.71,0.880608,0.133739,0.196613,CCW,0
3909,1,1,10,Base,179,60,-2.75,-2.75,0.75359,0.5244479999999999,0.123106,CCW,0
3778,1,0,10,Base,180,30,-0.6809999999999999,-0.6809999999999999,0.600431,0.569349,0.108622,CCW,0
3823,1,0,10,Base,181,150,-4.56,-4.56,0.56188,0.340966,0.26709099999999997,CCW,0
3771,1,0,10,Base,182,0,-1.68,-1.68,0.9677959999999999,0.33618000000000003,0.13892000000000002,CCW,0
3908,1,1,10,Base,183,60,1.63,1.63,0.833144,0.23185100000000003,0.180058,CCW,0
3853,1,0,10,Base,184,-60,0.45299999999999996,0.45299999999999996,0.876184,0.269504,0.0496031,CCW,0
3934,1,1,10,Base,185,-30,-1.13,-1.13,0.6974739999999999,0.255581,0.0682951,CCW,0
3893,1,0,10,Base,186,-150,-2.29,-2.29,0.758807,0.226965,0.300031,CCW,0
3846,1,0,10,Base,187,-60,3.9,3.9,0.776832,0.308021,0.16816199999999998,CCW,0
3868,1,0,10,Base,188,-90,-4.79,-4.79,0.6411279999999999,0.472288,0.103966,CCW,0
3856,1,0,10,Base,189,-60,-4.34,-4.34,1.09639,0.41496099999999997,0.10057,CCW,0
3902,1,1,10,Base,190,30,-0.59,-0.59,0.788357,0.09747560000000001,0.124169,CCW,0
3832,1,0,10,Base,191,150,-0.935,-0.935,0.7591479999999999,0.290575,0.109681,CCW,0
3898,1,1,10,Base,192,0,1.07,1.07,0.822167,0.220993,0.119236,CCW,0
3836,1,0,10,Base,193,-30,0.621,0.621,0.845304,0.38671700000000003,0.0988405,CCW,0
3854,1,0,10,Base,194,-60,-2.76,-2.76,1.0099,0.214392,0.164054,CCW,0
3764,1,0,10,Base,195,0,-1.33,-1.33,0.744863,0.324513,0.146111,CCW,0
3785,1,0,10,Base,196,30,-4.79,-4.79,0.7089260000000001,0.290376,0.14602300000000001,CCW,0
3936,1,1,10,Base,197,-60,1.83,1.83,0.787832,0.43275699999999995,0.06720110000000001,CCW,0
3788,1,0,10,Base,198,60,-4.03,-4.03,0.783045,0.199527,0.20447200000000001,CCW,0
2074,1,0,1,Base,1,-60,-0.653,-0.653,0.8268459999999999,0.141981,0.199098,CW,0
5060,1,1,1,Adaptation,199,0,3.1346,26.8654,971.0093321,471.9833374,,CW,30
6820,1,0,1,Generalisation,309,-60,18.66761139,18.66761139,,,,CW,0
2019,1,0,1,Base,2,90,2.29,2.29,0.9735739999999999,0.417124,0.24381599999999998,CW,0
5061,1,1,1,Adaptation,200,0,21.413220000000003,8.586780000000001,932.9125911,542.5455124,,CW,30
6821,1,0,1,Generalisation,310,-120,10.66209941,10.66209941,,,,CW,0
2063,1,0,1,Base,3,-30,-4.17,-4.17,0.747762,0.40959,0.165394,CW,0
5062,1,1,1,Adaptation,201,0,12.9012,17.0988,651.5956701,510.7855541,,CW,30
6822,1,0,1,Generalisation,311,-90,10.18871828,10.18871828,,,,CW,0
1992,1,0,1,Base,4,30,-3.82,-3.82,0.606287,0.458818,0.214702,CW,0
5063,1,1,1,Adaptation,202,0,21.29954,8.700460000000001,1052.1120740000001,442.5641023,,CW,30
6823,1,0,1,Generalisation,312,-120,10.77262848,10.77262848,,,,CW,0
1981,1,0,1,Base,5,0,1.73,1.73,0.844899,0.435432,0.168299,CW,0
5064,1,1,1,Adaptation,203,0,13.6441,16.3559,723.9544846,519.0786065000001,,CW,30
6824,1,0,1,Generalisation,313,-150,14.43929622,14.43929622,,,,CW,0
1991,1,0,1,Base,6,0,1.2,1.2,0.58687,0.214988,0.21144699999999997,CW,0
5065,1,1,1,Adaptation,204,0,15.7913,14.2087,1171.788528,530.088017,,CW,30
6825,1,0,1,Generalisation,314,-90,12.01519694,12.01519694,,,,CW,0
2104,1,0,1,Base,7,-150,-0.536,-0.536,0.720214,0.17733800000000002,0.11836500000000001,CW,0
5066,1,1,1,Adaptation,205,0,19.6453,10.3547,780.7876382000001,461.0310596,,CW,30
6826,1,0,1,Generalisation,315,-90,11.70700581,11.70700581,,,,CW,0
2107,1,0,1,Base,8,-150,1.53,1.53,0.8991459999999999,0.41350600000000004,0.25357199999999996,CW,0
5067,1,1,1,Adaptation,206,0,16.7749,13.2251,847.0661838999999,619.5137107999999,,CW,30
6827,1,0,1,Generalisation,316,150,14.03661194,14.03661194,,,,CW,0
2152,1,1,1,Base,9,-30,-1.47,-1.47,0.653726,0.45378500000000005,0.13758,CW,0
5068,1,1,1,Adaptation,207,0,29.19425,0.80575,1043.400845,372.1848564,,CW,30
6828,1,0,1,Generalisation,317,-90,10.0893203,10.0893203,,,,CW,0
2163,1,1,1,Base,10,-90,0.7929999999999999,0.7929999999999999,0.75338,0.483259,0.186921,CW,0
5069,1,1,1,Adaptation,208,0,22.43928,7.56072,676.2785834,438.2822552,,CW,30
6829,1,0,1,Generalisation,318,120,10.14181235,10.14181235,,,,CW,0
2081,1,0,1,Base,11,-90,-0.0596,-0.0596,0.70826,0.5479689999999999,0.150555,CW,0
5070,1,1,1,Adaptation,209,0,21.082420000000003,8.917580000000001,684.1496178,392.95045730000004,,CW,30
6830,1,0,1,Generalisation,319,60,18.5924471,18.5924471,,,,CW,0
2067,1,0,1,Base,12,-60,-2.0,-2.0,0.832767,0.401766,0.0566063,CW,0
5071,1,1,1,Adaptation,210,0,16.2038,13.7962,959.4502466,325.3462938,,CW,30
6831,1,0,1,Generalisation,320,-60,18.87216556,18.87216556,,,,CW,0
2156,1,1,1,Base,13,-60,-3.22,-3.22,0.746692,0.210652,0.107974,CW,0
5072,1,1,1,Adaptation,211,0,27.588859999999997,2.41114,838.7464189,270.425449,,CW,30
6832,1,0,1,Generalisation,321,-30,28.27521387,28.27521387,,,,CW,0
1984,1,0,1,Base,14,0,-4.7,-4.7,0.889259,0.22116,0.126718,CW,0
5073,1,1,1,Adaptation,212,0,17.8214,12.1786,896.7827379,386.00316499999997,,CW,30
6833,1,0,1,Generalisation,322,30,25.37292696,25.37292696,,,,CW,0
2037,1,0,1,Base,15,120,-0.929,-0.929,0.802786,0.521289,0.11518800000000001,CW,0
5074,1,1,1,Adaptation,213,0,23.4477,6.5523,898.4455879000001,371.2386748,,CW,30
6834,1,0,1,Generalisation,323,120,12.61739565,12.61739565,,,,CW,0
2034,1,0,1,Base,16,120,3.56,3.56,0.7443390000000001,0.387778,0.193805,CW,0
5075,1,1,1,Adaptation,214,0,26.9159,3.0841,833.2711433,385.5211722,,CW,30
6835,1,0,1,Generalisation,324,-150,13.04623775,13.04623775,,,,CW,0
2062,1,0,1,Base,17,-30,1.86,1.86,0.655759,0.246535,0.23708,CW,0
5076,1,1,1,Adaptation,215,0,18.2215,11.7785,950.2686728,276.6474854,,CW,30
6836,1,0,1,Generalisation,325,150,14.43901263,14.43901263,,,,CW,0
2122,1,1,1,Base,18,30,3.02,3.02,0.921853,0.38345799999999997,0.140955,CW,0
5077,1,1,1,Adaptation,216,0,31.22829,-1.2282899999999999,881.9121640000001,333.4080459,,CW,30
6837,1,0,1,Generalisation,326,90,9.317263691,9.317263691,,,,CW,0
1987,1,0,1,Base,19,0,-0.213,-0.213,0.7121270000000001,0.43213599999999996,0.16325599999999998,CW,0
5078,1,1,1,Adaptation,217,0,32.745740000000005,-2.74574,856.5319016000001,426.64602879999995,,CW,30
6838,1,0,1,Generalisation,327,-150,12.47748093,12.47748093,,,,CW,0
2005,1,0,1,Base,20,60,-6.11,-6.11,0.625581,0.27575,0.15742,CW,0
5079,1,1,1,Adaptation,218,0,29.250785999999998,0.749214,700.9354869,466.39714019999997,,CW,30
6839,1,0,1,Generalisation,328,30,26.50536822,26.50536822,,,,CW,0
2127,1,1,1,Base,21,60,5.81,5.81,0.9599049999999999,0.26771500000000004,0.12347000000000001,CW,0
5080,1,1,1,Adaptation,219,0,17.7212,12.2788,632.9070719,302.6220778,,CW,30
6840,1,0,1,Generalisation,329,0,28.13645843,28.13645843,,,,CW,0
2177,1,1,1,Base,22,-150,-4.24,-4.24,1.00397,0.0263711,0.0925136,CW,0
5081,1,1,1,Adaptation,220,0,14.8249,15.1751,859.8348968,364.9957195,,CW,30
6841,1,0,1,Generalisation,330,-60,19.42740315,19.42740315,,,,CW,0
2080,1,0,1,Base,23,-90,-0.392,-0.392,0.676447,0.314755,0.309857,CW,0
5082,1,1,1,Adaptation,221,0,28.13008,1.86992,823.9902665,565.3203490000001,,CW,30
6842,1,0,1,Generalisation,331,0,27.47798281,27.47798281,,,,CW,0
2151,1,1,1,Base,24,-30,0.892,0.892,0.9735739999999999,0.39005,0.119078,CW,0
5083,1,1,1,Adaptation,222,0,26.650579999999998,3.34942,727.7018734000001,407.07261969999996,,CW,30
6843,1,0,1,Generalisation,332,0,28.89666214,28.89666214,,,,CW,0
2009,1,0,1,Base,25,60,-2.67,-2.67,0.796341,0.406858,0.141429,CW,0
5084,1,1,1,Adaptation,223,0,27.00767,2.99233,585.1571466,409.64551919999997,,CW,30
6844,1,0,1,Generalisation,333,-30,24.46387749,24.46387749,,,,CW,0
2085,1,0,1,Base,26,-90,1.3,1.3,0.840397,0.5633050000000001,0.10235,CW,0
5085,1,1,1,Adaptation,224,0,21.91891,8.08109,702.1660863,352.84960689999997,,CW,30
6845,1,0,1,Generalisation,334,-60,17.97883198,17.97883198,,,,CW,0
2056,1,0,1,Base,27,-30,-1.15,-1.15,0.671711,0.221477,0.14456,CW,0
5086,1,1,1,Adaptation,225,0,15.6871,14.3129,867.0658137,222.25089210000002,,CW,30
6846,1,0,1,Generalisation,335,-150,13.28893717,13.28893717,,,,CW,0
2083,1,0,1,Base,28,-90,-1.3,-1.3,0.830993,0.0236764,0.101767,CW,0
5087,1,1,1,Adaptation,226,0,28.11478,1.8852200000000001,754.9525222,311.96526889999996,,CW,30
6847,1,0,1,Generalisation,336,30,25.24935082,25.24935082,,,,CW,0
2008,1,0,1,Base,29,60,-8.04,-8.04,0.7674340000000001,0.14282999999999998,0.144005,CW,0
5088,1,1,1,Adaptation,227,0,15.7737,14.2263,714.2864312999999,294.6721703,,CW,30
6848,1,0,1,Generalisation,337,150,12.36743591,12.36743591,,,,CW,0
2094,1,0,1,Base,30,-120,-0.301,-0.301,0.819657,0.552111,0.110391,CW,0
5089,1,1,1,Adaptation,228,0,23.93189,6.06811,836.6339641,397.86292189999995,,CW,30
6849,1,0,1,Generalisation,338,0,27.31754469,27.31754469,,,,CW,0
2109,1,0,1,Base,31,-150,-1.34,-1.34,0.793303,0.421018,0.166364,CW,0
5090,1,1,1,Adaptation,229,0,29.089138000000002,0.9108620000000001,687.0397186,504.81972249999995,,CW,30
6850,1,0,1,Generalisation,339,-30,27.9345335,27.9345335,,,,CW,0
1989,1,0,1,Base,32,0,-2.22,-2.22,1.26057,0.517237,0.221579,CW,0
5091,1,1,1,Adaptation,230,0,21.37665,8.62335,702.2996350999999,495.89667819999994,,CW,30
6851,1,0,1,Generalisation,340,-90,11.45141462,11.45141462,,,,CW,0
2095,1,0,1,Base,33,-120,-0.389,-0.389,0.869448,0.46409399999999995,0.0958859,CW,0
5092,1,1,1,Adaptation,231,0,20.42106,9.57894,869.4431199999999,223.73332850000003,,CW,30
6852,1,0,1,Generalisation,341,90,11.88883566,11.88883566,,,,CW,0
2054,1,0,1,Base,34,-30,-2.77,-2.77,0.819032,0.346869,0.23430700000000002,CW,0
5093,1,1,1,Adaptation,232,0,20.42128,9.57872,840.8582583999998,349.3370357,,CW,30
6853,1,0,1,Generalisation,342,60,17.82736002,17.82736002,,,,CW,0
1990,1,0,1,Base,35,0,-0.114,-0.114,1.14998,0.295066,0.266388,CW,0
5094,1,1,1,Adaptation,233,0,26.822609999999997,3.17739,872.4251734,384.1383541,,CW,30
6854,1,0,1,Generalisation,343,60,20.31035729,20.31035729,,,,CW,0
2006,1,0,1,Base,36,60,0.318,0.318,0.89904,0.28979499999999997,0.19121,CW,0
5095,1,1,1,Adaptation,234,0,29.459601,0.540399,890.0292667000001,383.5386042,,CW,30
6855,1,0,1,Generalisation,344,-90,9.152072331,9.152072331,,,,CW,0
2047,1,0,1,Base,37,150,-0.745,-0.745,0.771009,0.742168,0.135051,CW,0
5096,1,1,1,Adaptation,235,0,30.455322999999996,-0.455323,935.7882837000001,406.70876560000005,,CW,30
6856,1,0,1,Generalisation,345,120,11.55705353,11.55705353,,,,CW,0
2111,1,0,1,Base,38,-150,0.0697,0.0697,0.8579180000000001,0.194405,0.08203610000000001,CW,0
5097,1,1,1,Adaptation,236,0,24.93609,5.06391,574.2238384,403.0190732,,CW,30
6857,1,0,1,Generalisation,346,90,11.11679546,11.11679546,,,,CW,0
2016,1,0,1,Base,39,90,1.46,1.46,0.6477229999999999,0.244362,0.18470799999999998,CW,0
5098,1,1,1,Adaptation,237,0,29.646677,0.353323,818.8083584,332.94835950000004,,CW,30
6858,1,0,1,Generalisation,347,-120,13.16040912,13.16040912,,,,CW,0
2123,1,1,1,Base,40,30,-5.67,-5.67,0.9824940000000001,0.48082600000000003,0.050464499999999995,CW,0
5099,1,1,1,Adaptation,238,0,21.017,8.982999999999999,847.8767527000001,361.0418094,,CW,30
6859,1,0,1,Generalisation,348,-150,11.82580928,11.82580928,,,,CW,0
1997,1,0,1,Base,41,30,3.38,3.38,0.70734,0.24266100000000002,0.252612,CW,0
5100,1,1,1,Adaptation,239,0,20.953670000000002,9.046330000000001,834.3558926,320.2205477,,CW,30
6860,1,0,1,Generalisation,349,60,18.549313899999998,18.549313899999998,,,,CW,0
2026,1,0,1,Base,42,90,-0.752,-0.752,0.759549,0.491392,0.18558,CW,0
5101,1,1,1,Adaptation,240,0,24.27445,5.72555,1082.66095,452.32633020000003,,CW,30
6861,1,0,1,Generalisation,350,120,10.61682385,10.61682385,,,,CW,0
2021,1,0,1,Base,43,90,-2.88,-2.88,0.8786639999999999,0.31523,0.150019,CW,0
5102,1,1,1,Adaptation,241,0,24.24622,5.75378,768.4022294,512.3555499,,CW,30
6862,1,0,1,Generalisation,351,30,25.37067187,25.37067187,,,,CW,0
2066,1,0,1,Base,44,-60,-2.47,-2.47,0.762825,0.44821000000000005,0.0753121,CW,0
5103,1,1,1,Adaptation,242,0,21.345760000000002,8.65424,853.3129846,281.01881789999993,,CW,30
6863,1,0,1,Generalisation,352,60,20.75406689,20.75406689,,,,CW,0
2126,1,1,1,Base,45,60,0.924,0.924,0.884207,0.0514244,0.131849,CW,0
5104,1,1,1,Adaptation,243,0,23.83251,6.16749,877.4859723,433.79500260000003,,CW,30
6864,1,0,1,Generalisation,353,-30,24.86772503,24.86772503,,,,CW,0
2058,1,0,1,Base,46,-30,-1.91,-1.91,0.7010149999999999,0.285353,0.146397,CW,0
5105,1,1,1,Adaptation,244,0,26.84354,3.15646,741.2557734000001,294.3246396,,CW,30
6865,1,0,1,Generalisation,354,-30,25.64383504,25.64383504,,,,CW,0
2097,1,0,1,Base,47,-120,-4.58,-4.58,0.633897,0.34442,0.0526981,CW,0
5106,1,1,1,Adaptation,245,0,28.476609999999997,1.52339,896.6635425000001,337.52969249999995,,CW,30
6866,1,0,1,Generalisation,355,30,26.457524199999998,26.457524199999998,,,,CW,0
2064,1,0,1,Base,48,-60,-6.99,-6.99,0.521397,0.207817,0.21545,CW,0
5107,1,1,1,Adaptation,246,0,31.152820000000002,-1.1528200000000002,741.2664005,318.3913272,,CW,30
6867,1,0,1,Generalisation,356,-30,23.82486062,23.82486062,,,,CW,0
1982,1,0,1,Base,49,0,-0.628,-0.628,1.02209,0.11408900000000001,0.22659899999999997,CW,0
5108,1,1,1,Adaptation,247,0,27.18385,2.81615,904.2039382000002,334.79803849999996,,CW,30
6868,1,0,1,Generalisation,357,0,27.82339678,27.82339678,,,,CW,0
2115,1,1,1,Base,50,0,-2.65,-2.65,0.46261499999999994,0.363051,0.0757722,CW,0
5109,1,1,1,Adaptation,248,0,25.34088,4.65912,660.2584966000001,354.111398,,CW,30
6869,1,0,1,Generalisation,358,-150,12.81890848,12.81890848,,,,CW,0
2020,1,0,1,Base,51,90,-0.86,-0.86,0.653726,0.5221779999999999,0.15805999999999998,CW,0
5110,1,1,1,Adaptation,249,0,26.3719,3.6281,831.9315892000001,413.1700624,,CW,30
6870,1,0,1,Generalisation,359,-120,11.31828178,11.31828178,,,,CW,0
2174,1,1,1,Base,52,-150,-3.25,-3.25,0.9644520000000001,0.616394,0.190874,CW,0
5111,1,1,1,Adaptation,250,0,24.00372,5.9962800000000005,941.91835,362.6606347,,CW,30
6871,1,0,1,Generalisation,360,-60,15.74522522,15.74522522,,,,CW,0
2114,1,1,1,Base,53,0,-2.13,-2.13,1.02209,0.318898,0.102703,CW,0
5112,1,1,1,Adaptation,251,0,24.069689999999998,5.9303099999999995,715.7385720999999,379.9294584,,CW,30
6872,1,0,1,Generalisation,361,150,13.32277223,13.32277223,,,,CW,0
1983,1,0,1,Base,54,0,0.433,0.433,0.46261499999999994,0.394748,0.0335471,CW,0
5113,1,1,1,Adaptation,252,0,20.45298,9.54702,842.2520355,361.19717189999994,,CW,30
6873,1,0,1,Generalisation,362,-120,10.60212579,10.60212579,,,,CW,0
2014,1,0,1,Base,55,60,-1.01,-1.01,0.777055,0.21447199999999997,0.133173,CW,0
5114,1,1,1,Adaptation,253,0,26.23827,3.7617300000000005,710.4171332999999,245.88952180000004,,CW,30
6874,1,0,1,Generalisation,363,90,10.89166,10.89166,,,,CW,0
1986,1,0,1,Base,56,0,-4.5,-4.5,0.592638,0.31483,0.193214,CW,0
5115,1,1,1,Adaptation,254,0,28.008909999999997,1.9910900000000002,559.982718,410.5064182,,CW,30
6875,1,0,1,Generalisation,364,-120,12.09739775,12.09739775,,,,CW,0
2086,1,0,1,Base,57,-90,-1.53,-1.53,0.716597,0.370609,0.142764,CW,0
5116,1,1,1,Adaptation,255,0,24.137929999999997,5.86207,821.9343436,490.2073199,,CW,30
6876,1,0,1,Generalisation,365,90,11.0594845,11.0594845,,,,CW,0
2090,1,0,1,Base,58,-120,2.63,2.63,0.8881690000000001,0.299257,0.160614,CW,0
5117,1,1,1,Adaptation,256,0,26.96408,3.03592,789.6854599999999,389.85482110000004,,CW,30
6877,1,0,1,Generalisation,366,0,28.28397899,28.28397899,,,,CW,0
2157,1,1,1,Base,59,-60,-1.78,-1.78,0.777666,0.31147600000000003,0.11867799999999999,CW,0
5118,1,1,1,Adaptation,257,0,26.518990000000002,3.48101,693.5953896000001,327.5399456,,CW,30
6878,1,0,1,Generalisation,367,150,13.96987399,13.96987399,,,,CW,0
2070,1,0,1,Base,60,-60,-5.27,-5.27,0.351321,0.465238,0.0802018,CW,0
5119,1,1,1,Adaptation,258,0,36.764520000000005,-6.76452,719.0102271000001,450.26508380000007,,CW,30
6879,1,0,1,Generalisation,368,90,10.83498928,10.83498928,,,,CW,0
2133,1,1,1,Base,61,90,-1.87,-1.87,0.655381,-0.09992419999999999,0.202286,CW,0
5120,1,1,1,Adaptation,259,0,24.42594,5.57406,733.3864107,399.7788675,,CW,30
6880,1,0,1,Generalisation,369,-60,14.43501291,14.43501291,,,,CW,0
2150,1,1,1,Base,62,-30,-0.19399999999999998,-0.19399999999999998,0.7543270000000001,0.27878800000000004,0.0787215,CW,0
5121,1,1,1,Adaptation,260,0,25.25006,4.7499400000000005,771.9544495,372.71741430000003,,CW,30
6881,1,0,1,Generalisation,370,60,20.88777883,20.88777883,,,,CW,0
1985,1,0,1,Base,63,0,0.478,0.478,0.814975,0.13151500000000002,0.0420645,CW,0
5122,1,1,1,Adaptation,261,0,26.35305,3.64695,791.9824398,366.5331591,,CW,30
6882,1,0,1,Generalisation,371,150,13.68239883,13.68239883,,,,CW,0
2139,1,1,1,Base,64,120,1.05,1.05,0.8192889999999999,-0.0763525,0.204455,CW,0
5123,1,1,1,Adaptation,262,0,28.66299,1.33701,772.2731036,377.5239583,,CW,30
6883,1,0,1,Generalisation,372,120,11.38123334,11.38123334,,,,CW,0
2025,1,0,1,Base,65,90,1.24,1.24,0.732557,0.546135,0.0678049,CW,0
5124,1,1,1,Adaptation,263,0,30.755616999999997,-0.755617,687.5874349999999,382.4369205,,CW,30
6884,1,0,1,Generalisation,373,30,26.204254100000004,26.204254100000004,,,,CW,0
2129,1,1,1,Base,66,60,1.55,1.55,0.70734,0.43336899999999995,0.0783052,CW,0
5125,1,1,1,Adaptation,264,0,34.41429,-4.41429,900.3881842000001,391.8392577,,CW,30
6885,1,0,1,Generalisation,374,120,11.67007185,11.67007185,,,,CW,0
2117,1,1,1,Base,67,0,-1.57,-1.57,0.814975,0.3745,0.160695,CW,0
5126,1,1,1,Adaptation,265,0,23.24466,6.7553399999999995,724.0135106,386.1821271,,CW,30
2143,1,1,1,Base,68,150,-4.11,-4.11,0.782327,-0.393752,0.0177808,CW,0
5127,1,1,1,Adaptation,266,0,23.5688,6.4312,674.5612654,381.4765414,,CW,30
2017,1,0,1,Base,69,90,2.36,2.36,0.7074630000000001,0.29623299999999997,0.09560249999999999,CW,0
5128,1,1,1,Adaptation,267,0,31.09328,-1.09328,563.2611354,387.3460685,,CW,30
2072,1,0,1,Base,70,-60,-4.92,-4.92,0.73221,0.28530300000000003,0.132665,CW,0
5129,1,1,1,Adaptation,268,0,37.34942,-7.349419999999999,638.6778552000001,373.6178228,,CW,30
2084,1,0,1,Base,71,-90,-2.27,-2.27,0.893985,0.47408,0.143644,CW,0
5130,1,1,1,Adaptation,269,0,26.57661,3.42339,913.0190877999999,492.70568219999996,,CW,30
2069,1,0,1,Base,72,-60,-1.31,-1.31,0.631886,0.423785,0.162933,CW,0
5131,1,1,1,Adaptation,270,0,25.21592,4.78408,764.3608351,381.2253684,,CW,30
1999,1,0,1,Base,73,30,-3.99,-3.99,0.9215549999999999,0.270688,0.134235,CW,0
5132,1,1,1,Adaptation,271,0,24.39341,5.60659,761.9592327,310.3707692,,CW,30
2119,1,1,1,Base,74,30,-2.3,-2.3,0.622524,0.5712119999999999,0.08545010000000001,CW,0
5133,1,1,1,Adaptation,272,0,25.875,4.125,723.6352326,423.78787539999996,,CW,30
2075,1,0,1,Base,75,-60,-4.81,-4.81,0.5773739999999999,0.21204800000000001,0.165728,CW,0
5134,1,1,1,Adaptation,273,0,20.725620000000003,9.27438,627.7680627999999,380.1005813,,CW,30
2012,1,0,1,Base,76,60,-1.35,-1.35,0.9906590000000001,0.258357,0.184791,CW,0
5135,1,1,1,Adaptation,274,0,16.6617,13.3383,872.6430626,577.3611218,,CW,30
2068,1,0,1,Base,77,-60,-1.66,-1.66,0.721742,0.418508,0.185895,CW,0
5136,1,1,1,Adaptation,275,0,33.1942,-3.1942,673.3602177,297.13791569999995,,CW,30
2042,1,0,1,Base,78,150,1.68,1.68,0.9644520000000001,0.0424465,0.12207799999999999,CW,0
5137,1,1,1,Adaptation,276,0,25.08693,4.913069999999999,770.220874,384.4038913,,CW,30
2004,1,0,1,Base,79,60,-1.99,-1.99,0.941243,0.44232299999999997,0.253273,CW,0
5138,1,1,1,Adaptation,277,0,28.086109999999998,1.91389,765.0872322,236.1354995,,CW,30
2170,1,1,1,Base,80,-120,-0.982,-0.982,0.724229,0.42284700000000003,0.24475700000000003,CW,0
5139,1,1,1,Adaptation,278,0,31.617929999999998,-1.6179299999999999,863.3070559,529.5648168,,CW,30
2032,1,0,1,Base,81,120,-2.51,-2.51,0.852785,0.137936,0.0510569,CW,0
5140,1,1,1,Adaptation,279,0,26.32698,3.6730199999999997,926.507832,341.2535334,,CW,30
2046,1,0,1,Base,82,150,0.145,0.145,0.7017220000000001,0.414695,0.12113199999999999,CW,0
5141,1,1,1,Adaptation,280,0,28.990140000000004,1.00986,765.9324642000001,369.79345980000005,,CW,30
2153,1,1,1,Base,83,-30,-3.01,-3.01,0.8786639999999999,0.278366,0.223203,CW,0
5142,1,1,1,Adaptation,281,0,22.98909,7.010910000000001,732.1191016,336.6055595,,CW,30
2134,1,1,1,Base,84,90,1.64,1.64,0.7256199999999999,0.6983,0.114199,CW,0
5143,1,1,1,Adaptation,282,0,31.932890000000004,-1.9328900000000002,880.306158,356.2373743,,CW,30
2105,1,0,1,Base,85,-150,-3.7,-3.7,0.572946,0.34429,0.128529,CW,0
5144,1,1,1,Adaptation,283,0,32.1474,-2.1474,860.3616595000001,390.33678169999996,,CW,30
2079,1,0,1,Base,86,-90,-2.05,-2.05,0.8852399999999999,0.260954,0.163947,CW,0
5145,1,1,1,Adaptation,284,0,27.89155,2.10845,907.1873529,307.8564942,,CW,30
2023,1,0,1,Base,87,90,0.165,0.165,0.7394310000000001,0.389388,0.0956437,CW,0
5146,1,1,1,Adaptation,285,0,32.84656,-2.8465599999999998,844.0606180999999,501.6302368,,CW,30
2142,1,1,1,Base,88,120,-0.20600000000000002,-0.20600000000000002,0.45435299999999995,0.42564300000000005,0.179859,CW,0
5147,1,1,1,Adaptation,286,0,27.953540000000004,2.0464599999999997,809.4809494,427.4871465,,CW,30
2048,1,0,1,Base,89,150,-2.8,-2.8,0.8971459999999999,0.618538,0.226429,CW,0
5148,1,1,1,Adaptation,287,0,31.068640000000002,-1.06864,880.1661291000001,108.23752879999999,,CW,30
2169,1,1,1,Base,90,-120,1.83,1.83,0.912114,0.36851300000000003,0.164854,CW,0
5149,1,1,1,Adaptation,288,0,23.495260000000002,6.50474,747.9073738,307.0431818,,CW,30
